word,source
snap,26考研英语一考试大纲-143-R-6-snap
snatch,26考研英语一考试大纲-143-R-7-snatch
sneak,26考研英语一考试大纲-143-R-8-sneak
sneeze,26考研英语一考试大纲-143-R-9-sneeze
sniff,26考研英语一考试大纲-143-R-10-sniff
snobbish,26考研英语一考试大纲-143-R-11-snobbish
snow,26考研英语一考试大纲-143-R-12-snow
SO,26考研英语一考试大纲-143-R-13-SO
so-called,26考研英语一考试大纲-143-R-14-so-called
soak,26考研英语一考试大纲-143-R-15-soak
soap,26考研英语一考试大纲-143-R-16-soap
soar,26考研英语一考试大纲-143-R-17-soar
sob,26考研英语一考试大纲-143-R-18-sob
sober,26考研英语一考试大纲-143-R-19-sober
soccer,26考研英语一考试大纲-143-R-20-soccer
sociable,26考研英语一考试大纲-143-R-21-sociable
social,26考研英语一考试大纲-143-R-22-social
socialism,26考研英语一考试大纲-143-R-23-socialism
society,26考研英语一考试大纲-144-L-1-society
sociology,26考研英语一考试大纲-144-L-2-sociology
sock,26考研英语一考试大纲-144-L-3-sock
soda,26考研英语一考试大纲-144-L-4-soda
sofa,26考研英语一考试大纲-144-L-5-sofa
soft,26考研英语一考试大纲-144-L-6-soft
software,26考研英语一考试大纲-144-L-7-software
soil,26考研英语一考试大纲-144-L-8-soil
solar,26考研英语一考试大纲-144-L-9-solar
soldier,26考研英语一考试大纲-144-L-10-soldier
sole,26考研英语一考试大纲-144-L-11-sole
solemn,26考研英语一考试大纲-144-L-12-solemn
solid,26考研英语一考试大纲-144-L-13-solid
solidarity,26考研英语一考试大纲-144-L-14-solidarity
solitary,26考研英语一考试大纲-144-L-15-solitary
solo,26考研英语一考试大纲-144-L-16-solo
soluble,26考研英语一考试大纲-144-L-17-soluble
solution,26考研英语一考试大纲-144-L-18-solution
solve,26考研英语一考试大纲-144-L-19-solve
some,26考研英语一考试大纲-144-L-20-some
somebody,26考研英语一考试大纲-144-L-21-somebody
somehow,26考研英语一考试大纲-144-L-22-somehow
someone,26考研英语一考试大纲-144-L-23-someone
something,26考研英语一考试大纲-144-R-1-something
sometime,26考研英语一考试大纲-144-R-2-sometime
sometimes,26考研英语一考试大纲-144-R-3-sometimes
somewhat,26考研英语一考试大纲-144-R-4-somewhat
somewhere,26考研英语一考试大纲-144-R-5-somewhere
son,26考研英语一考试大纲-144-R-6-son
song,26考研英语一考试大纲-144-R-7-song
soon,26考研英语一考试大纲-144-R-8-soon
sophisticated,26考研英语一考试大纲-144-R-9-sophisticated
sophomore,26考研英语一考试大纲-144-R-10-sophomore
sore,26考研英语一考试大纲-144-R-11-sore
sorrow,26考研英语一考试大纲-144-R-12-sorrow
sorry,26考研英语一考试大纲-144-R-13-sorry
sort,26考研英语一考试大纲-144-R-14-sort
soul,26考研英语一考试大纲-144-R-15-soul
sound,26考研英语一考试大纲-144-R-16-sound
soup,26考研英语一考试大纲-144-R-17-soup
sour,26考研英语一考试大纲-144-R-18-sour
source,26考研英语一考试大纲-144-R-19-source
south,26考研英语一考试大纲-144-R-20-south
southeast,26考研英语一考试大纲-144-R-21-southeast
southern,26考研英语一考试大纲-144-R-22-southern
southwest,26考研英语一考试大纲-144-R-23-southwest
sovereign,26考研英语一考试大纲-145-L-1-sovereign
SOW,26考研英语一考试大纲-145-L-2-SOW
space,26考研英语一考试大纲-145-L-3-space
spacecraft,26考研英语一考试大纲-145-L-4-spacecraft / spaceship
spaceship,26考研英语一考试大纲-145-L-4-spacecraft / spaceship
spacious,26考研英语一考试大纲-145-L-5-spacious
spade,26考研英语一考试大纲-145-L-6-spade
span,26考研英语一考试大纲-145-L-7-span
spare,26考研英语一考试大纲-145-L-8-spare
spark,26考研英语一考试大纲-145-L-9-spark
sparkle,26考研英语一考试大纲-145-L-10-sparkle
speak,26考研英语一考试大纲-145-L-11-speak
speaker,26考研英语一考试大纲-145-L-12-speaker
spear,26考研英语一考试大纲-145-L-13-spear
special,26考研英语一考试大纲-145-L-14-special
specialise,26考研英语一考试大纲-145-L-15-specialise / -ize
specialist,26考研英语一考试大纲-145-L-16-specialist
speciality,26考研英语一考试大纲-145-L-17-speciality / specialty
specialty,26考研英语一考试大纲-145-L-17-speciality / specialty
species,26考研英语一考试大纲-145-L-18-species
specific,26考研英语一考试大纲-145-L-19-specific
specification,26考研英语一考试大纲-145-L-20-specification
specify,26考研英语一考试大纲-145-L-21-specify
specimen,26考研英语一考试大纲-145-L-22-specimen
spectacle,26考研英语一考试大纲-145-L-23-spectacle
spectacular,26考研英语一考试大纲-145-R-1-spectacular
spectator,26考研英语一考试大纲-145-R-2-spectator
spectrum,26考研英语一考试大纲-145-R-3-spectrum
speculate,26考研英语一考试大纲-145-R-4-speculate
speech,26考研英语一考试大纲-145-R-5-speech
speed,26考研英语一考试大纲-145-R-6-speed
lads,26考研英语一考试大纲-145-R-7-lads
spelling,26考研英语一考试大纲-145-R-8-spelling
sphere,26考研英语一考试大纲-145-R-9-sphere
spicy,26考研英语一考试大纲-145-R-10-spicy
spider,26考研英语一考试大纲-145-R-11-spider
spill,26考研英语一考试大纲-145-R-12-spill
spin,26考研英语一考试大纲-145-R-13-spin
spine,26考研英语一考试大纲-145-R-14-spine
spiral,26考研英语一考试大纲-145-R-15-spiral
spirit,26考研英语一考试大纲-145-R-16-spirit
spiritual,26考研英语一考试大纲-145-R-17-spiritual
spit,26考研英语一考试大纲-145-R-18-spit
spite,26考研英语一考试大纲-145-R-19-spite
splash,26考研英语一考试大纲-145-R-20-splash
splendid,26考研英语一考试大纲-145-R-21-splendid
split,26考研英语一考试大纲-145-R-22-split
spoil,26考研英语一考试大纲-146-L-1-spoil
spokesman,26考研英语一考试大纲-146-L-2-spokesman / spokeswoman
spokeswoman,26考研英语一考试大纲-146-L-2-spokesman / spokeswoman
spokesperson,26考研英语一考试大纲-146-L-3-spokesperson
sponge,26考研英语一考试大纲-146-L-4-sponge
sponsor,26考研英语一考试大纲-146-L-5-sponsor
spontaneous,26考研英语一考试大纲-146-L-6-spontaneous
spoon,26考研英语一考试大纲-146-L-7-spoon
sport,26考研英语一考试大纲-146-L-8-sport
sportsman,26考研英语一考试大纲-146-L-9-sportsman / sportswoman
sportswoman,26考研英语一考试大纲-146-L-9-sportsman / sportswoman
spot,26考研英语一考试大纲-146-L-10-spot
spouse,26考研英语一考试大纲-146-L-11-spouse
spray,26考研英语一考试大纲-146-L-12-spray
spread,26考研英语一考试大纲-146-L-13-spread
spring,26考研英语一考试大纲-146-L-14-spring
sprinkle,26考研英语一考试大纲-146-L-15-sprinkle
sprout,26考研英语一考试大纲-146-L-16-sprout
spur,26考研英语一考试大纲-146-L-17-spur
spy,26考研英语一考试大纲-146-L-18-spy
square,26考研英语一考试大纲-146-L-19-square
squeeze,26考研英语一考试大纲-146-L-20-squeeze
squirrel,26考研英语一考试大纲-146-L-21-squirrel
stab,26考研英语一考试大纲-146-L-22-stab
stability,26考研英语一考试大纲-146-L-23-stability
stable,26考研英语一考试大纲-146-R-1-stable
stack,26考研英语一考试大纲-146-R-2-stack
stadium,26考研英语一考试大纲-146-R-3-stadium
staff,26考研英语一考试大纲-146-R-4-staff
stage,26考研英语一考试大纲-146-R-5-stage
stagger,26考研英语一考试大纲-146-R-6-stagger
stagnant,26考研英语一考试大纲-146-R-7-stagnant
stagnate,26考研英语一考试大纲-146-R-8-stagnate
stain,26考研英语一考试大纲-146-R-9-stain
stair,26考研英语一考试大纲-146-R-10-stair
staircase,26考研英语一考试大纲-146-R-11-staircase / stairway
stairway,26考研英语一考试大纲-146-R-11-staircase / stairway
stake,26考研英语一考试大纲-146-R-12-stake
stale,26考研英语一考试大纲-146-R-13-stale
stalk,26考研英语一考试大纲-146-R-14-stalk
stall,26考研英语一考试大纲-146-R-15-stall
stamp,26考研英语一考试大纲-146-R-16-stamp
stance,26考研英语一考试大纲-146-R-17-stance
stand,26考研英语一考试大纲-146-R-18-stand
standard,26考研英语一考试大纲-146-R-19-standard
standpoint,26考研英语一考试大纲-146-R-20-standpoint
staple,26考研英语一考试大纲-146-R-21-staple
star,26考研英语一考试大纲-146-R-22-star
stare,26考研英语一考试大纲-146-R-23-stare
start,26考研英语一考试大纲-147-L-1-start
startle,26考研英语一考试大纲-147-L-2-startle
starve,26考研英语一考试大纲-147-L-3-starve
state,26考研英语一考试大纲-147-L-4-state
statement,26考研英语一考试大纲-147-L-5-statement
statesman,26考研英语一考试大纲-147-L-6-statesman
static,26考研英语一考试大纲-147-L-7-static
station,26考研英语一考试大纲-147-L-8-station
stationary,26考研英语一考试大纲-147-L-9-stationary
stationery,26考研英语一考试大纲-147-L-10-stationery
statistics,26考研英语一考试大纲-147-L-11-statistics
statue,26考研英语一考试大纲-147-L-12-statue
status,26考研英语一考试大纲-147-L-13-status
statute,26考研英语一考试大纲-147-L-14-statute
stay,26考研英语一考试大纲-147-L-15-stay
steady,26考研英语一考试大纲-147-L-16-steady
steak,26考研英语一考试大纲-147-L-17-steak
steal,26考研英语一考试大纲-147-L-18-steal
steam,26考研英语一考试大纲-147-L-19-steam
steel,26考研英语一考试大纲-147-L-20-steel
steep,26考研英语一考试大纲-147-L-21-steep
steer,26考研英语一考试大纲-147-L-22-steer
stem,26考研英语一考试大纲-147-L-23-stem
step,26考研英语一考试大纲-147-R-1-step
stereo,26考研英语一考试大纲-147-R-2-stereo
stereotype,26考研英语一考试大纲-147-R-3-stereotype
stern,26考研英语一考试大纲-147-R-4-stern
steward,26考研英语一考试大纲-147-R-5-steward / stewardess
stewardess,26考研英语一考试大纲-147-R-5-steward / stewardess
stick,26考研英语一考试大纲-147-R-6-stick
stiff,26考研英语一考试大纲-147-R-7-stiff
still,26考研英语一考试大纲-147-R-8-still
stimulate,26考研英语一考试大纲-147-R-9-stimulate
sting,26考研英语一考试大纲-147-R-10-sting
stipulate,26考研英语一考试大纲-147-R-11-stipulate
stir,26考研英语一考试大纲-147-R-12-stir
stitch,26考研英语一考试大纲-147-R-13-stitch
stock,26考研英语一考试大纲-147-R-14-stock
stocking,26考研英语一考试大纲-147-R-15-stocking
stomach,26考研英语一考试大纲-147-R-16-stomach
storage,26考研英语一考试大纲-147-R-17-storage
doss,26考研英语一考试大纲-147-R-18-doss
doo s,26考研英语一考试大纲-147-R-19-doo s
story,26考研英语一考试大纲-148-L-2-story
storey,26考研英语一考试大纲-147-R-20-stor(e)y
storm,26考研英语一考试大纲-148-L-1-storm
stove,26考研英语一考试大纲-148-L-3-stove
straight,26考研英语一考试大纲-148-L-4-straight
straightforward,26考研英语一考试大纲-148-L-5-straightforward
strain,26考研英语一考试大纲-148-L-6-strain
strand,26考研英语一考试大纲-148-L-7-strand
strange,26考研英语一考试大纲-148-L-8-strange
stranger,26考研英语一考试大纲-148-L-9-stranger
strap,26考研英语一考试大纲-148-L-10-strap
strategy,26考研英语一考试大纲-148-L-11-strategy
straw,26考研英语一考试大纲-148-L-12-straw
strawberry,26考研英语一考试大纲-148-L-13-strawberry
stream,26考研英语一考试大纲-148-L-14-stream
streamline,26考研英语一考试大纲-148-L-15-streamline
street,26考研英语一考试大纲-148-L-16-street
strength,26考研英语一考试大纲-148-L-17-strength
strengthen,26考研英语一考试大纲-148-L-18-strengthen
strenuous,26考研英语一考试大纲-148-L-19-strenuous
stress,26考研英语一考试大纲-148-L-20-stress
stretch,26考研英语一考试大纲-148-L-21-stretch
strict,26考研英语一考试大纲-148-L-22-strict
stride,26考研英语一考试大纲-148-L-23-stride
strife,26考研英语一考试大纲-148-R-1-strife
strike,26考研英语一考试大纲-148-R-2-strike
striking,26考研英语一考试大纲-148-R-3-striking
string,26考研英语一考试大纲-148-R-4-string
strip,26考研英语一考试大纲-148-R-5-strip
stripe,26考研英语一考试大纲-148-R-6-stripe
strive,26考研英语一考试大纲-148-R-7-strive
stroke,26考研英语一考试大纲-148-R-8-stroke
stroll,26考研英语一考试大纲-148-R-9-stroll
strong,26考研英语一考试大纲-148-R-10-strong
structure,26考研英语一考试大纲-148-R-11-structure
struggle,26考研英语一考试大纲-148-R-12-struggle
stubborn,26考研英语一考试大纲-148-R-13-stubborn
student,26考研英语一考试大纲-148-R-14-student
studio,26考研英语一考试大纲-148-R-15-studio
study,26考研英语一考试大纲-148-R-16-study
stuff,26考研英语一考试大纲-148-R-17-stuff
stumble,26考研英语一考试大纲-148-R-18-stumble
stun,26考研英语一考试大纲-148-R-19-stun
stupid,26考研英语一考试大纲-148-R-20-stupid
sturdy,26考研英语一考试大纲-148-R-21-sturdy
style,26考研英语一考试大纲-148-R-22-style
subject,26考研英语一考试大纲-148-R-23-subject
subjective,26考研英语一考试大纲-149-L-1-subjective
submarine,26考研英语一考试大纲-149-L-2-submarine
submerge,26考研英语一考试大纲-149-L-3-submerge
submit,26考研英语一考试大纲-149-L-4-submit
subordinate,26考研英语一考试大纲-149-L-5-subordinate
subscribe,26考研英语一考试大纲-149-L-6-subscribe
subsequent,26考研英语一考试大纲-149-L-7-subsequent
subsidy,26考研英语一考试大纲-149-L-8-subsidy
substance,26考研英语一考试大纲-149-L-9-substance
substantial,26考研英语一考试大纲-149-L-10-substantial
substitute,26考研英语一考试大纲-149-L-11-substitute
subtle,26考研英语一考试大纲-149-L-12-subtle
subtract,26考研英语一考试大纲-149-L-13-subtract
